,latitude,longitude,surface_temperature_forecast,actual,2m_temperature_forecast
2019-05-22 06:00:00,51.0,11.5,10.861389,13.01,10.82428
2019-05-22 12:00:00,51.0,11.5,13.519348,14.68,13.399994
2019-05-22 18:00:00,51.0,11.5,11.232727,12.94,11.600006
2019-05-23 00:00:00,51.0,11.5,6.3693542,7.65,7.600006
2019-05-23 06:00:00,51.0,11.5,11.557465,9.89,10.700012
2019-05-23 12:00:00,51.0,11.5,19.36383,17.81,17.545105
2019-05-23 18:00:00,51.0,11.5,14.367859,18.27,15.600006
2019-05-24 00:00:00,51.0,11.5,8.185059,10.28,9.600006
2019-05-24 06:00:00,51.0,11.5,14.399994,11.61,13.768311
2019-05-24 12:00:00,51.0,11.5,21.629578,21.04,20.100006
2019-05-24 18:00:00,51.0,11.5,15.718323,19.74,17.299988
2019-05-25 00:00:00,51.0,11.5,9.712189,11.5,11.299988
2019-05-25 06:00:00,51.0,11.5,13.816589,12.49,12.70639
2019-05-25 12:00:00,51.0,11.5,20.16217,16.96,17.621918
2019-05-25 18:00:00,51.0,11.5,14.141052,17.15,14.568298
2019-05-26 00:00:00,51.0,11.5,6.4141235,8.95,8.136627
2019-05-26 06:00:00,51.0,11.5,13.053772,11.07,12.401306
2019-05-26 12:00:00,51.0,11.5,21.35846,20.74,20.242523
2019-05-26 18:00:00,51.0,11.5,16.07306,20.11,17.200012
2019-05-27 00:00:00,51.0,11.5,10.685455,12.29,11.721985
2019-05-27 06:00:00,51.0,11.5,15.399963,16.44,15.024475
2019-05-27 12:00:00,51.0,11.5,19.93866,19.9,17.899994
2019-05-27 18:00:00,51.0,11.5,15.457977,13.79,15.700012
2019-05-28 00:00:00,51.0,11.5,9.701294,12.44,10.600006
2019-05-28 06:00:00,51.0,11.5,12.978943,12.91,12.53241
2019-05-28 12:00:00,51.0,11.5,17.267975,15.78,15.809631
2019-05-28 18:00:00,51.0,11.5,13.207581,11.24,13.66217
2019-05-29 00:00:00,51.0,11.5,9.288544,10.38,9.514343
2019-05-29 06:00:00,51.0,11.5,8.500092,8.21,8.299988
2019-05-29 12:00:00,51.0,11.5,15.3324585,13.34,13.267578
2019-05-29 18:00:00,51.0,11.5,12.122864,14.27,12.854279
2019-05-30 00:00:00,51.0,11.5,4.6342773,6.48,6.277313
2019-05-30 06:00:00,51.0,11.5,11.934265,8.16,11.254944
2019-05-30 12:00:00,51.0,11.5,20.934265,19.41,19.524963
2019-05-30 18:00:00,51.0,11.5,14.620178,18.37,15.183929
2019-05-31 00:00:00,51.0,11.5,10.14975,15.96,11.299988
2019-05-31 06:00:00,51.0,11.5,15.905548,16.97,15.402557
2019-05-31 12:00:00,51.0,11.5,22.887543,21.54,21.369629
2019-05-31 18:00:00,51.0,11.5,18.536621,21.42,19.037842
2019-06-01 00:00:00,51.0,11.5,12.04599,14.25,13.700012
2019-06-01 06:00:00,51.0,11.5,17.810883,16.4,16.899994
2019-06-01 12:00:00,51.0,11.5,24.900574,24.9,23.5
2019-06-01 18:00:00,51.0,11.5,20.554596,24.77,21.699982
2019-06-02 00:00:00,51.0,11.5,13.469086,16.08,15.200012
2019-06-02 06:00:00,51.0,11.5,19.992737,17.51,19.401306
2019-06-02 12:00:00,51.0,11.5,29.029388,28.52,27.001312
2019-06-02 18:00:00,51.0,11.5,22.229095,28.58,24.06781
2019-06-03 00:00:00,51.0,11.5,15.8506775,17.09,17.303894
2019-06-03 06:00:00,51.0,11.5,20.832336,20.01,20.802582
2019-06-03 12:00:00,51.0,11.5,28.613739,30.29,28.300201
2019-06-04 18:00:00,51.0,11.5,22.488281,27.47,23.365509
2019-06-05 00:00:00,51.0,11.5,17.095062,19.87,18.5
2019-06-05 06:00:00,51.0,11.5,22.127289,20.64,21.700012
2019-06-05 12:00:00,51.0,11.5,29.769745,30.55,28.799988
2019-06-05 18:00:00,51.0,11.5,23.062866,27.58,24.224213
2019-06-06 00:00:00,51.0,11.5,15.9244995,20.35,17.44873
2019-06-06 06:00:00,51.0,11.5,20.717957,20.79,20.399994
2019-06-06 12:00:00,51.0,11.5,20.206726,18.72,19.408905
2019-06-06 18:00:00,51.0,11.5,15.33783,15.14,15.899994
2019-06-07 00:00:00,51.0,11.5,10.221954,11.15,11.899994
2019-06-07 06:00:00,51.0,11.5,14.719543,9.93,13.86734
2019-06-07 12:00:00,51.0,11.5,23.794006,18.12,22.0
2019-06-07 18:00:00,51.0,11.5,20.900696,25.01,21.899994
2019-06-08 00:00:00,51.0,11.5,11.596405,13.76,12.299988
2019-06-08 06:00:00,51.0,11.5,12.158936,13.02,12.44635
2019-06-08 12:00:00,51.0,11.5,19.604736,18.26,18.790405
2019-06-08 18:00:00,51.0,11.5,15.835297,18.13,16.799988
2019-06-09 00:00:00,51.0,11.5,8.660828,10.03,10.226624
2019-06-09 06:00:00,51.0,11.5,15.517029,12.99,14.309814
2019-06-09 12:00:00,51.0,11.5,23.171478,22.94,21.861023
2019-06-09 18:00:00,51.0,11.5,17.16977,21.95,18.252289
2019-06-10 00:00:00,51.0,11.5,14.051849,15.2,14.399963
2019-06-10 06:00:00,51.0,11.5,17.960297,15.22,16.660309
2019-06-10 12:00:00,51.0,11.5,25.299988,23.61,23.901276
2019-06-10 18:00:00,51.0,11.5,21.682617,19.56,22.101257
2019-06-11 00:00:00,51.0,11.5,15.027374,15.45,15.399994
2019-06-11 06:00:00,51.0,11.5,16.821198,16.3,16.299988
2019-06-11 12:00:00,51.0,11.5,25.50586,21.84,22.200012
2019-06-11 18:00:00,51.0,11.5,20.42807,22.73,20.799988
2019-06-12 00:00:00,51.0,11.5,17.07666,16.12,17.399963
2019-06-12 06:00:00,51.0,11.5,19.541687,16.04,19.299988
2019-06-12 12:00:00,51.0,11.5,22.390686,22.55,22.0
2019-06-12 18:00:00,51.0,11.5,15.60199,14.47,16.200012
2019-06-13 00:00:00,51.0,11.5,12.002563,13.94,12.699982
2019-06-13 06:00:00,51.0,11.5,13.999603,16.16,14.299988
2019-06-13 12:00:00,51.0,11.5,26.36856,22.17,23.168549
2019-06-13 18:00:00,51.0,11.5,18.007477,22.86,18.917786
2019-06-14 00:00:00,51.0,11.5,11.200012,13.54,13.5
2019-06-14 06:00:00,51.0,11.5,18.100006,16.48,17.600006
2019-06-14 12:00:00,51.0,11.5,28.098206,28.08,27.299988
2019-06-14 18:00:00,51.0,11.5,21.292297,26.69,22.679138
2019-06-15 00:00:00,51.0,11.5,18.99823,21.03,19.934265
2019-06-15 06:00:00,51.0,11.5,21.03534,21.42,20.877808
2019-06-15 12:00:00,51.0,11.5,24.786133,26.46,23.595398
2019-06-15 18:00:00,51.0,11.5,18.670105,23.84,19.299988
2019-06-16 00:00:00,51.0,11.5,11.541687,17.15,13.28067
2019-06-16 06:00:00,51.0,11.5,17.59253,15.1,16.680664
2019-06-16 12:00:00,51.0,11.5,23.799988,19.49,21.5224
2019-06-16 18:00:00,51.0,11.5,19.119324,18.34,19.961365
2019-06-17 00:00:00,51.0,11.5,11.267242,15.18,13.099976
2019-06-17 06:00:00,51.0,11.5,17.700012,13.82,16.332733
2019-06-17 12:00:00,51.0,11.5,25.299988,22.92,23.21933
2019-06-17 18:00:00,51.0,11.5,19.953857,24.33,20.799988
2019-06-18 00:00:00,51.0,11.5,12.700012,17.76,14.447693
2019-06-18 06:00:00,51.0,11.5,18.200012,18.84,17.799988
2019-06-18 12:00:00,51.0,11.5,27.923798,27.42,25.974518
2019-06-18 18:00:00,51.0,11.5,21.799988,26.54,22.700012
2019-06-19 00:00:00,51.0,11.5,16.17862,19.25,17.107208
2019-06-19 06:00:00,51.0,11.5,20.840454,21.28,20.215271
2019-06-19 12:00:00,51.0,11.5,29.499939,29.88,28.299988
2019-06-19 18:00:00,51.0,11.5,23.002197,27.1,25.027283
2019-06-20 00:00:00,51.0,11.5,16.600006,18.76,18.14508
2019-06-20 06:00:00,51.0,11.5,20.099976,16.93,20.147675
2019-06-20 12:00:00,51.0,11.5,25.200012,24.64,23.600006
2019-06-20 18:00:00,51.0,11.5,18.421051,19.8,19.140442
2019-06-21 00:00:00,51.0,11.5,13.35849,15.89,14.832764
2019-06-21 06:00:00,51.0,11.5,16.294373,17.71,15.881683
2019-06-21 12:00:00,51.0,11.5,24.100006,20.25,21.799988
2019-06-21 18:00:00,51.0,11.5,18.900024,22.74,19.430634
2019-06-22 00:00:00,51.0,11.5,10.616699,16.9,12.382751
2019-06-22 06:00:00,51.0,11.5,14.850159,16.4,14.143829
2019-06-22 12:00:00,51.0,11.5,23.979065,23.74,21.988708
2019-06-22 18:00:00,51.0,11.5,18.937897,21.53,19.749817
2019-06-23 00:00:00,51.0,11.5,12.161316,17.31,13.229828
2019-06-23 06:00:00,51.0,11.5,16.100006,17.49,15.537018
2019-06-23 12:00:00,51.0,11.5,25.184296,24.82,23.49997
2019-06-23 18:00:00,51.0,11.5,20.756195,25.33,21.499939
2019-06-24 00:00:00,51.0,11.5,13.348572,18.39,14.801361
2019-06-24 06:00:00,51.0,11.5,18.603424,19.22,17.416748
2019-06-24 12:00:00,51.0,11.5,26.24173,26.35,24.319305
2019-06-24 18:00:00,51.0,11.5,21.899994,27.44,22.799988
2019-06-25 00:00:00,51.0,11.5,14.899994,18.75,16.405914
2019-06-25 06:00:00,51.0,11.5,21.399994,21.38,20.980652
2019-06-25 12:00:00,51.0,11.5,31.71933,31.16,30.299988
2019-06-25 18:00:00,51.0,11.5,25.5,33.54,26.91211
2019-06-26 00:00:00,51.0,11.5,19.0,20.87,20.90976
2019-06-26 06:00:00,51.0,11.5,24.899963,23.57,24.399994
2019-06-26 12:00:00,51.0,11.5,32.909027,34.17,31.221924
2019-06-26 18:00:00,51.0,11.5,26.319336,32.7,26.999939
2019-06-27 00:00:00,51.0,11.5,15.509003,22.57,16.699982
2019-06-27 06:00:00,51.0,11.5,16.479156,16.9,15.124207
2019-06-27 12:00:00,51.0,11.5,25.112122,25.49,22.59497
2019-06-27 18:00:00,51.0,11.5,18.878326,24.0,18.748962
2019-06-28 00:00:00,51.0,11.5,9.525482,14.38,10.474487
2019-06-28 06:00:00,51.0,11.5,14.1206665,13.48,12.600006
2019-06-28 12:00:00,51.0,11.5,23.700134,20.11,19.899994
2019-06-28 18:00:00,51.0,11.5,18.609406,22.88,19.212158
2019-06-29 00:00:00,51.0,11.5,9.1267395,14.07,11.700012
2019-06-29 06:00:00,51.0,11.5,17.514252,15.65,16.200012
2019-06-29 12:00:00,51.0,11.5,28.415375,27.47,26.0
2019-06-29 18:00:00,51.0,11.5,22.208069,30.6,23.473724
2019-06-30 00:00:00,51.0,11.5,14.28009,17.57,16.299683
2019-06-30 06:00:00,51.0,11.5,21.704681,19.52,21.254425
2019-06-30 12:00:00,51.0,11.5,32.53418,34.65,31.0
2019-06-30 18:00:00,51.0,11.5,26.35492,34.78,27.700012
2019-07-01 00:00:00,51.0,11.5,19.973358,25.06,20.270355
2019-07-01 06:00:00,51.0,11.5,19.099976,21.2,18.999939
2019-07-01 12:00:00,51.0,11.5,27.228088,26.99,24.799988
2019-07-01 18:00:00,51.0,11.5,20.458496,25.92,20.99997
2019-07-02 00:00:00,51.0,11.5,11.770599,17.78,12.799988
2019-07-02 06:00:00,51.0,11.5,15.548401,17.78,14.5
2019-07-02 12:00:00,51.0,11.5,22.364899,21.4,20.0
2019-07-02 18:00:00,51.0,11.5,16.6669,21.21,17.0
2019-07-03 00:00:00,51.0,11.5,7.0999756,12.41,9.299988
2019-07-03 06:00:00,51.0,11.5,15.5,14.09,13.199951
2019-07-03 12:00:00,51.0,11.5,21.867249,18.92,18.600006
2019-07-03 18:00:00,51.0,11.5,16.439728,20.65,16.71933
2019-07-04 00:00:00,51.0,11.5,10.861389,12.91,10.899994
2019-07-04 06:00:00,51.0,11.5,13.716888,13.68,11.5
2019-07-04 12:00:00,51.0,11.5,22.899994,20.35,19.031433
2019-07-04 18:00:00,51.0,11.5,16.824524,21.94,17.54425
2019-07-05 00:00:00,51.0,11.5,12.199982,14.51,13.415222
2019-07-05 06:00:00,51.0,11.5,16.682709,14.41,15.971436
2019-07-05 12:00:00,51.0,11.5,23.843842,23.91,21.766754
2019-07-05 18:00:00,51.0,11.5,18.732727,24.58,19.302582
2019-07-06 00:00:00,51.0,11.5,11.299988,15.64,12.958496
2019-07-06 06:00:00,51.0,11.5,19.032715,14.77,18.302551
2019-07-06 12:00:00,51.0,11.5,26.0,26.16,24.185608
2019-07-06 18:00:00,51.0,11.5,21.399994,26.35,22.100006
2019-07-07 00:00:00,51.0,11.5,12.65387,17.54,13.616699
2019-07-07 06:00:00,51.0,11.5,11.681183,14.07,11.654449
2019-07-07 12:00:00,51.0,11.5,21.234283,18.44,17.76831
2019-07-07 18:00:00,51.0,11.5,15.450348,17.12,15.906677
2019-07-08 00:00:00,51.0,11.5,6.200012,12.64,7.5863037
2019-07-08 06:00:00,51.0,11.5,10.858337,13.53,10.400055
2019-07-08 12:00:00,51.0,11.5,17.79779,15.86,16.208527
2019-07-08 18:00:00,51.0,11.5,13.794922,15.46,14.348724
2019-07-09 00:00:00,51.0,11.5,9.402557,10.67,9.767181
2019-07-09 06:00:00,51.0,11.5,11.5,12.06,10.399994
2019-07-09 12:00:00,51.0,11.5,15.299988,15.12,14.731689
2019-07-09 18:00:00,51.0,11.5,13.5651245,15.61,14.00119
2019-07-10 00:00:00,51.0,11.5,5.6091003,12.38,7.100006
2019-07-10 06:00:00,51.0,11.5,11.342041,13.88,10.299988
2019-07-10 12:00:00,51.0,11.5,21.899994,18.55,18.100006
2019-07-10 18:00:00,51.0,11.5,16.85849,20.36,17.799988
2019-07-11 00:00:00,51.0,11.5,9.381744,16.65,11.109802
2019-07-11 06:00:00,51.0,11.5,12.0,15.27,12.119141
2019-07-11 12:00:00,51.0,11.5,21.104889,21.38,18.6987
2019-07-11 18:00:00,51.0,11.5,14.6719055,15.19,15.228119
2019-07-12 00:00:00,51.0,11.5,13.345306,14.71,13.912109
2019-07-12 06:00:00,51.0,11.5,16.100006,15.44,15.600006
2019-07-12 12:00:00,51.0,11.5,26.600006,23.55,23.299988
2019-07-12 18:00:00,51.0,11.5,19.071838,14.44,19.5
2019-07-13 00:00:00,51.0,11.5,14.081512,13.59,14.558075
2019-07-13 06:00:00,51.0,11.5,14.746521,14.59,14.200012
2019-07-13 12:00:00,51.0,11.5,17.699982,18.62,17.0
2019-07-13 18:00:00,51.0,11.5,17.299988,18.37,17.899994
2019-07-14 00:00:00,51.0,11.5,13.771881,15.02,14.171936
2019-07-14 06:00:00,51.0,11.5,12.208984,12.66,12.354889
2019-07-14 12:00:00,51.0,11.5,17.399994,15.47,15.899994
2019-07-14 18:00:00,51.0,11.5,16.103699,16.8,16.254883
2019-07-15 00:00:00,51.0,11.5,9.100006,14.41,10.700012
2019-07-15 06:00:00,51.0,11.5,13.67807,14.31,13.299988
2019-07-15 12:00:00,51.0,11.5,20.969086,17.89,18.278168
2019-07-15 18:00:00,51.0,11.5,16.0,16.62,16.399963
2019-07-16 00:00:00,51.0,11.5,8.600006,12.25,9.799988
2019-07-16 06:00:00,51.0,11.5,13.064453,12.8,12.399994
2019-07-16 12:00:00,51.0,11.5,17.567047,15.56,15.972687
2019-07-16 18:00:00,51.0,11.5,16.617554,16.0,16.628113
2019-07-17 00:00:00,51.0,11.5,10.188232,13.9,11.399994
2019-07-17 06:00:00,51.0,11.5,15.899994,14.02,14.225525
2019-07-17 12:00:00,51.0,11.5,20.0,17.16,17.901794
2019-07-17 18:00:00,51.0,11.5,17.799988,19.82,18.200012
2019-07-18 00:00:00,51.0,11.5,9.997131,12.33,12.16571
2019-07-18 06:00:00,51.0,11.5,16.877838,13.76,15.2925415
2019-07-18 12:00:00,51.0,11.5,26.299988,24.53,23.163269
2019-07-18 18:00:00,51.0,11.5,19.920837,24.22,21.10138
2019-07-19 00:00:00,51.0,11.5,14.899963,17.46,16.552307
2019-07-19 06:00:00,51.0,11.5,17.396484,16.83,17.200012
2019-07-19 12:00:00,51.0,11.5,25.547607,18.97,23.201324
2019-07-19 18:00:00,51.0,11.5,19.201324,22.21,19.852173
2019-07-20 00:00:00,51.0,11.5,13.714691,15.93,15.314697
2019-07-20 06:00:00,51.0,11.5,18.599976,17.35,18.058502
2019-07-20 12:00:00,51.0,11.5,30.600006,28.25,28.114716
2019-07-20 18:00:00,51.0,11.5,24.100006,28.98,25.200012
2019-07-21 00:00:00,51.0,11.5,17.799988,18.05,18.946472
2019-07-21 06:00:00,51.0,11.5,19.49997,19.49,19.008972
2019-07-21 12:00:00,51.0,11.5,27.341309,25.93,24.399994
2019-07-21 18:00:00,51.0,11.5,20.094086,24.36,20.99997
2019-07-22 00:00:00,51.0,11.5,13.492279,16.48,15.38092
2019-07-22 06:00:00,51.0,11.5,18.700012,15.89,17.718323
2019-07-22 12:00:00,51.0,11.5,22.367249,25.49,22.295105
2019-07-22 18:00:00,51.0,11.5,19.405914,25.82,20.205902
2019-07-23 00:00:00,51.0,11.5,14.638397,18.3,16.399994
2019-07-23 06:00:00,51.0,11.5,21.100006,19.85,19.86856
2019-07-23 12:00:00,51.0,11.5,31.892517,29.24,27.852325
2019-07-23 18:00:00,51.0,11.5,24.700012,30.31,25.90924
2019-07-24 00:00:00,51.0,11.5,16.322693,20.73,18.200012
2019-07-24 06:00:00,51.0,11.5,23.225525,20.93,22.13736
2019-07-24 12:00:00,51.0,11.5,34.788177,32.5,31.161774
2019-07-24 18:00:00,51.0,11.5,26.700012,32.23,27.981262
2019-07-25 00:00:00,51.0,11.5,18.700012,23.3,20.680878
2019-07-25 06:00:00,51.0,11.5,24.600006,22.21,23.766815
2019-07-25 12:00:00,51.0,11.5,35.899994,33.95,32.399994
2019-07-25 18:00:00,51.0,11.5,26.0,32.79,27.468445
2019-07-26 00:00:00,51.0,11.5,17.814117,24.04,19.623566
2019-07-26 06:00:00,51.0,11.5,22.724457,21.95,21.700012
2019-07-26 12:00:00,51.0,11.5,33.5,30.23,30.105164
2019-07-26 18:00:00,51.0,11.5,24.814697,29.16,25.636047
2019-07-27 00:00:00,51.0,11.5,15.899994,22.25,17.413696
2019-07-27 06:00:00,51.0,11.5,20.200012,20.2,19.051208
2019-07-27 12:00:00,51.0,11.5,30.881592,27.72,26.93634
2019-07-27 18:00:00,51.0,11.5,23.324219,27.17,24.100006
2019-07-28 00:00:00,51.0,11.5,13.950989,21.02,15.818298
2019-07-28 06:00:00,51.0,11.5,19.899994,19.56,18.5
2019-07-28 12:00:00,51.0,11.5,33.16107,27.43,28.299988
2019-07-28 18:00:00,51.0,11.5,22.700012,26.45,23.71051
2019-07-29 00:00:00,51.0,11.5,17.416992,21.6,18.0
2019-07-29 06:00:00,51.0,11.5,17.795746,21.5,17.624817
2019-07-29 12:00:00,51.0,11.5,22.299988,22.44,21.200012
2019-07-29 18:00:00,51.0,11.5,22.100006,23.77,22.299988
2019-07-30 00:00:00,51.0,11.5,17.666626,18.26,18.655945
2019-07-30 06:00:00,51.0,11.5,20.49997,18.81,19.405518
2019-07-30 12:00:00,51.0,11.5,30.768585,26.61,26.955963
2019-07-30 18:00:00,51.0,11.5,23.209808,27.29,24.100006
2019-07-31 00:00:00,51.0,11.5,16.722168,19.48,18.14508
2019-07-31 06:00:00,51.0,11.5,18.16214,19.46,18.062134
2019-07-31 12:00:00,51.0,11.5,26.115723,23.09,23.399994
2019-07-31 18:00:00,51.0,11.5,20.882751,20.63,21.899963
2019-08-01 00:00:00,51.0,11.5,12.761078,15.79,14.399994
2019-08-01 06:00:00,51.0,11.5,18.38913,14.97,17.39801
2019-08-01 12:00:00,51.0,11.5,24.138916,23.06,22.351654
2019-08-01 18:00:00,51.0,11.5,19.552307,22.39,20.949738
2019-08-02 00:00:00,51.0,11.5,12.437103,15.06,14.681702
2019-08-02 06:00:00,51.0,11.5,18.279144,15.08,17.441711
2019-08-02 12:00:00,51.0,11.5,29.28775,24.47,24.41211
2019-08-02 18:00:00,51.0,11.5,19.200012,19.15,20.61316
2019-08-03 00:00:00,51.0,11.5,13.737122,14.15,15.299988
2019-08-03 06:00:00,51.0,11.5,17.222412,15.86,16.519836
2019-08-03 12:00:00,51.0,11.5,26.300018,21.94,22.70639
2019-08-03 18:00:00,51.0,11.5,18.100006,20.64,19.106384
2019-08-04 00:00:00,51.0,11.5,12.853851,16.73,14.0
2019-08-04 06:00:00,51.0,11.5,16.799988,17.18,15.819855
2019-08-04 12:00:00,51.0,11.5,27.326569,23.43,23.253113
2019-08-04 18:00:00,51.0,11.5,19.899994,24.2,20.899994
2019-08-05 00:00:00,51.0,11.5,13.576965,16.51,14.899994
2019-08-05 06:00:00,51.0,11.5,19.399994,15.13,19.0
2019-08-05 12:00:00,51.0,11.5,20.299988,21.85,20.299988
2019-08-05 18:00:00,51.0,11.5,18.899994,24.27,19.943146
2019-08-06 00:00:00,51.0,11.5,14.789642,18.41,16.250244
2019-08-06 06:00:00,51.0,11.5,18.722656,18.94,18.394592
2019-08-06 12:00:00,51.0,11.5,23.927246,23.62,22.799988
2019-08-06 18:00:00,51.0,11.5,19.519867,21.67,20.440063
2019-08-07 00:00:00,51.0,11.5,16.338623,17.46,17.351654
2019-08-07 06:00:00,51.0,11.5,18.619568,18.4,18.215363
2019-08-07 12:00:00,51.0,11.5,21.44043,21.37,20.505371
2019-08-07 18:00:00,51.0,11.5,16.851257,18.36,17.464691
2019-08-08 00:00:00,51.0,11.5,13.732758,15.12,15.074524
2019-08-08 06:00:00,51.0,11.5,17.293884,15.3,16.783844
2019-08-08 12:00:00,51.0,11.5,26.399994,23.91,23.700012
2019-08-08 18:00:00,51.0,11.5,18.899963,21.6,20.043152
2019-08-09 00:00:00,51.0,11.5,16.829407,15.45,17.67163
2019-08-09 06:00:00,51.0,11.5,18.832611,17.37,17.90805
2019-08-09 12:00:00,51.0,11.5,30.934174,28.28,27.510712
2019-08-09 18:00:00,51.0,11.5,23.613586,23.69,25.099976
2019-08-10 00:00:00,51.0,11.5,19.200012,18.76,19.668304
2019-08-10 06:00:00,51.0,11.5,20.928131,21.13,21.145111
2019-08-10 12:00:00,51.0,11.5,27.600006,23.39,25.877533
2019-08-10 18:00:00,51.0,11.5,19.600006,23.26,20.700012
2019-08-11 00:00:00,51.0,11.5,14.476379,16.78,15.799988
2019-08-11 06:00:00,51.0,11.5,18.001282,15.76,17.502563
2019-08-11 12:00:00,51.0,11.5,28.33429,25.86,25.377838
2019-08-11 18:00:00,51.0,11.5,21.240967,25.04,22.5
2019-08-12 00:00:00,51.0,11.5,15.041504,17.16,15.241516
2019-08-12 06:00:00,51.0,11.5,16.399994,16.34,15.799988
2019-08-12 12:00:00,51.0,11.5,26.22937,21.23,21.899963
2019-08-12 18:00:00,51.0,11.5,16.795074,21.12,17.946472
2019-08-13 00:00:00,51.0,11.5,12.799988,14.5,13.600006
2019-08-13 06:00:00,51.0,11.5,15.399994,14.59,15.363373
2019-08-13 12:00:00,51.0,11.5,25.129242,19.55,21.5
2019-08-13 18:00:00,51.0,11.5,15.4999695,18.55,16.899994
2019-08-14 00:00:00,51.0,11.5,11.637848,12.1,12.9999695
2019-08-14 06:00:00,51.0,11.5,14.114502,14.03,13.5
2019-08-14 12:00:00,51.0,11.5,24.299957,19.89,20.299988
2019-08-14 18:00:00,51.0,11.5,14.635315,19.29,17.004883
2019-08-15 00:00:00,51.0,11.5,10.941711,11.09,12.100006
2019-08-15 06:00:00,51.0,11.5,15.513947,10.68,15.148743
2019-08-15 12:00:00,51.0,11.5,20.6026,19.77,17.5
2019-08-15 18:00:00,51.0,11.5,16.100006,19.24,17.399994
2019-08-16 00:00:00,51.0,11.5,12.200012,15.0,13.371399
2019-08-16 06:00:00,51.0,11.5,15.156189,15.91,14.4999695
2019-08-16 12:00:00,51.0,11.5,25.514954,21.27,21.615753
2019-08-16 18:00:00,51.0,11.5,17.400024,21.34,18.502594
2019-08-17 00:00:00,51.0,11.5,13.199982,13.73,14.119324
2019-08-17 06:00:00,51.0,11.5,17.600006,14.24,17.516754
2019-08-17 12:00:00,51.0,11.5,18.299988,21.84,18.600006
2019-08-17 18:00:00,51.0,11.5,16.246155,21.6,16.952301
2019-08-18 00:00:00,51.0,11.5,14.988892,18.39,15.775543
2019-08-18 06:00:00,51.0,11.5,17.199982,16.92,17.816742
2019-08-18 12:00:00,51.0,11.5,28.3349,26.44,25.409576
2019-08-18 18:00:00,51.0,11.5,20.60196,24.3,21.80429
2019-08-19 00:00:00,51.0,11.5,16.638916,16.54,17.799988
2019-08-19 06:00:00,51.0,11.5,16.906555,16.71,16.8992
2019-08-19 12:00:00,51.0,11.5,25.980652,22.83,22.080658
2019-08-19 18:00:00,51.0,11.5,17.06549,21.8,18.899963
2019-08-20 00:00:00,51.0,11.5,12.200012,15.23,14.132751
2019-08-20 06:00:00,51.0,11.5,16.345886,12.56,16.0
2019-08-20 12:00:00,51.0,11.5,21.399994,20.27,19.853912
2019-08-20 18:00:00,51.0,11.5,16.700012,14.5,17.902191
2019-08-21 00:00:00,51.0,11.5,12.616821,13.65,13.962341
2019-08-21 06:00:00,51.0,11.5,14.408203,11.83,13.911804
2019-08-21 12:00:00,51.0,11.5,29.299988,20.31,21.905914
2019-08-21 18:00:00,51.0,11.5,15.299988,20.49,17.100006
2019-08-22 00:00:00,51.0,11.5,11.024475,11.96,12.600006
2019-08-22 06:00:00,51.0,11.5,15.234253,10.92,14.700012
2019-08-22 12:00:00,51.0,11.5,28.5,23.58,23.557953
2019-08-22 18:00:00,51.0,11.5,17.199982,22.74,19.320862
2019-08-23 00:00:00,51.0,11.5,11.5,13.34,13.754089
2019-08-23 06:00:00,51.0,11.5,16.600006,12.23,15.932739
2019-08-23 12:00:00,51.0,11.5,30.10431,25.45,25.399994
2019-08-23 18:00:00,51.0,11.5,18.5,24.82,20.367249
2019-08-24 00:00:00,51.0,11.5,11.927063,15.13,14.399963
2019-08-24 06:00:00,51.0,11.5,16.478607,13.4,15.738617
2019-08-24 12:00:00,51.0,11.5,30.82135,26.03,26.600006
2019-08-24 18:00:00,51.0,11.5,21.072937,26.07,22.576569
2019-08-25 00:00:00,51.0,11.5,16.800018,20.13,18.012115
2019-08-25 06:00:00,51.0,11.5,19.5,17.9,19.0
2019-08-25 12:00:00,51.0,11.5,34.504883,29.03,30.191101
2019-08-25 18:00:00,51.0,11.5,22.49292,25.5,24.611084
2019-08-26 00:00:00,51.0,11.5,16.949677,19.09,18.94049
2019-08-26 06:00:00,51.0,11.5,21.552307,17.33,20.799988
2019-08-26 12:00:00,51.0,11.5,34.108063,29.81,29.799988
2019-08-26 18:00:00,51.0,11.5,24.5,26.05,25.704895
2019-08-27 00:00:00,51.0,11.5,16.646149,19.37,18.899963
2019-08-27 06:00:00,51.0,11.5,21.100006,17.49,20.5
2019-08-27 12:00:00,51.0,11.5,36.299988,29.76,30.31186
2019-08-27 18:00:00,51.0,11.5,23.80429,24.97,24.807465
2019-08-28 00:00:00,51.0,11.5,17.837097,18.16,19.608978
2019-08-28 06:00:00,51.0,11.5,20.851013,18.16,20.799988
2019-08-28 12:00:00,51.0,11.5,34.47345,20.82,30.799988
2019-08-28 18:00:00,51.0,11.5,22.799988,24.28,24.5
2019-08-29 00:00:00,51.0,11.5,17.200012,17.8,18.499939
2019-08-29 06:00:00,51.0,11.5,20.51059,17.93,20.799988
2019-08-29 12:00:00,51.0,11.5,31.211243,25.49,28.254913
2019-08-29 18:00:00,51.0,11.5,18.965271,21.82,20.554901
2019-08-30 00:00:00,51.0,11.5,16.371887,17.73,17.573792
2019-08-30 06:00:00,51.0,11.5,18.724213,16.05,18.147705
2019-08-30 12:00:00,51.0,11.5,28.374481,27.27,25.03891
2019-08-30 18:00:00,51.0,11.5,20.0,21.01,21.8255
